Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Total_Rating
4,2009,7,19,0.05,0.0,0.0,0.0,58.0,24.0,7.5,20.0,1,66.5
15,2002,6,3,0.07,0.05,0.0,0.02,54.0,6.0,7.5,24.0,1,64.5
16,2013,0,25,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
22,1996,3,19,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2003,4,17,2.93,1.25,0.83,0.2,71.0,22.0,7.5,24.0,8,73.0
4,2007,5,13,0.09,0.01,0.0,0.01,55.0,23.0,6.1,7.0,1,58.0
15,2003,10,2,0.16,0.12,0.0,0.04,78.0,15.0,8.3,12.0,1,80.5
15,2001,10,23,0.11,0.08,0.0,0.03,67.0,11.0,7.5,24.0,7,71.0
17,2015,0,6,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2006,3,2,0.05,0.0,0.0,0.0,75.0,10.0,7.5,24.0,1,75.0
25,2008,0,2,0.22,0.01,0.0,0.02,63.0,20.0,6.9,13.0,7,66.0
10,1988,0,4,0.93,0.15,0.42,0.01,71.0,22.0,7.5,24.0,8,73.0
19,2015,7,25,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2012,3,22,0.22,0.07,0.18,0.02,78.0,60.0,7.8,113.0,2,78.0
2,2013,0,17,1.4,1.01,0.46,0.23,91.0,81.0,8.9,1057.0,1,90.0
16,2008,2,15,1.48,0.28,0.0,0.23,76.0,44.0,7.1,107.0,7,73.5
18,2009,0,10,0.24,0.06,0.0,0.05,71.0,22.0,8.8,4.0,2,79.5
6,2002,10,1,0.02,0.01,0.0,0.0,78.0,15.0,7.5,24.0,1,76.5
4,2010,3,19,0.05,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
6,2004,1,17,0.6,0.22,0.0,0.01,89.0,50.0,9.0,132.0,1,89.5
28,2005,10,10,0.57,0.04,0.0,0.03,79.0,30.0,6.4,15.0,1,71.5
15,2008,3,19,0.09,0.07,0.0,0.02,69.0,16.0,7.5,24.0,7,72.0
25,2009,9,10,0.35,0.02,0.0,0.03,61.0,23.0,7.1,36.0,2,66.0
2,2011,10,19,0.08,0.0,0.03,0.01,52.0,6.0,7.5,24.0,1,63.5
18,2006,7,25,0.15,0.01,0.04,0.02,87.0,37.0,8.2,69.0,7,84.5
18,2008,0,19,0.06,0.0,0.2,0.01,70.0,21.0,7.5,6.0,7,72.5
18,2010,7,4,0.0,0.0,0.13,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2014,0,2,0.41,0.46,0.0,0.08,71.0,22.0,7.5,24.0,2,73.0
27,2005,10,2,0.28,0.01,0.0,0.03,75.0,43.0,7.2,21.0,7,73.5
4,2011,7,19,0.0,0.0,0.05,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2007,4,28,0.32,0.02,0.0,0.03,56.0,4.0,2.7,6.0,1,41.5
6,2003,0,26,0.02,0.01,0.0,0.0,60.0,12.0,7.5,24.0,7,67.5
12,2008,11,19,0.0,0.03,0.0,0.0,58.0,7.0,2.5,19.0,1,41.5
19,2014,6,25,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2013,10,24,1.44,0.31,0.04,0.32,84.0,26.0,4.9,142.0,1,66.5
25,2007,10,10,0.14,0.0,0.0,0.01,52.0,11.0,7.1,21.0,1,61.5
16,2015,0,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2007,9,13,0.24,0.0,0.0,0.02,46.0,9.0,7.0,6.0,1,58.0
2,2012,0,19,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
20,1995,7,19,0.0,0.0,0.38,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2009,1,12,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2010,10,5,0.0,0.12,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
12,2009,9,19,0.01,0.0,0.0,0.0,72.0,31.0,7.3,129.0,7,72.5
4,2010,3,7,0.0,0.07,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
2,2016,7,22,0.0,0.0,0.63,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2010,1,11,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1995,2,19,0.0,0.0,0.3,0.02,71.0,22.0,7.5,24.0,8,73.0
15,2002,7,26,0.16,0.13,0.29,0.04,78.0,30.0,8.4,38.0,7,81.0
12,2013,8,4,0.0,0.04,0.0,0.0,61.0,17.0,6.2,210.0,7,61.5
4,2008,3,8,0.18,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
29,2016,0,19,0.05,0.0,0.0,0.01,66.0,12.0,6.9,20.0,1,67.5
28,2002,7,19,0.0,0.0,0.05,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2009,3,2,0.28,0.24,0.0,0.1,86.0,44.0,8.0,48.0,7,83.0
27,2011,1,2,0.0,0.05,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
2,2013,7,22,0.06,0.09,1.3,0.01,71.0,22.0,7.5,24.0,8,73.0
29,2015,0,26,0.05,0.01,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
17,2016,3,16,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2003,2,0,0.05,0.04,0.0,0.01,72.0,28.0,7.5,14.0,7,73.5
4,2006,3,30,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
19,2015,0,11,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2012,11,20,0.07,0.1,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
16,2010,0,10,0.64,0.28,0.04,0.13,75.0,69.0,7.5,265.0,5,75.0
16,2011,1,19,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2006,0,19,0.06,0.02,0.0,0.0,55.0,5.0,7.0,6.0,1,62.5
7,2005,10,10,0.25,0.07,0.0,0.01,76.0,14.0,7.5,24.0,1,75.5
14,1999,10,10,0.53,0.36,0.0,0.06,71.0,22.0,7.5,24.0,8,73.0
15,2003,6,5,0.23,0.18,0.0,0.06,79.0,40.0,8.9,32.0,7,84.0
4,2006,3,17,0.0,0.0,1.71,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2010,0,2,0.11,0.02,0.0,0.01,62.0,10.0,7.5,24.0,2,68.5
29,2016,10,19,0.01,0.0,0.0,0.0,71.0,22.0,7.1,18.0,7,71.0
25,2009,0,12,0.22,0.19,0.01,0.05,79.0,56.0,8.0,226.0,5,79.5
10,1987,2,17,0.77,0.18,1.42,0.03,71.0,22.0,7.5,24.0,8,73.0
18,2005,11,10,0.11,0.01,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2009,6,5,0.08,0.11,0.0,0.04,67.0,44.0,7.4,36.0,1,70.5
27,2012,6,14,0.82,0.93,0.04,0.18,85.0,83.0,8.4,431.0,7,84.5
14,1995,0,21,0.0,0.0,0.13,0.01,71.0,22.0,7.5,24.0,8,73.0
12,2012,7,2,2.44,2.16,0.0,0.54,88.0,86.0,4.0,9629.0,5,64.0
27,2010,9,0,0.08,0.07,0.0,0.02,40.0,11.0,4.2,5.0,7,41.0
20,1995,2,19,0.0,0.0,0.28,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,10,20,0.28,0.65,0.0,0.13,71.0,24.0,7.0,16.0,2,70.5
4,2010,7,16,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2014,8,19,0.14,0.21,0.02,0.07,71.0,22.0,7.1,115.0,5,71.0
19,2016,0,27,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2007,9,26,0.1,0.03,0.0,0.02,70.0,10.0,7.2,12.0,7,71.0
12,2009,1,26,0.0,0.02,0.0,0.0,36.0,4.0,3.9,20.0,7,37.5
7,2002,0,15,0.14,0.04,0.0,0.0,60.0,20.0,9.1,16.0,7,75.5
16,2009,3,21,0.0,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
17,2016,3,26,0.02,0.0,0.0,0.01,73.0,12.0,7.5,24.0,2,74.0
6,2002,5,19,0.04,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2004,5,16,0.47,0.02,0.17,0.08,86.0,55.0,9.0,86.0,1,88.0
4,2007,4,2,0.41,0.02,0.0,0.04,79.0,21.0,6.5,17.0,2,72.0
27,2005,10,24,0.09,0.0,0.0,0.01,75.0,37.0,6.1,24.0,2,68.0
18,2011,1,19,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2009,0,26,0.34,0.35,0.0,0.08,71.0,22.0,7.5,24.0,8,73.0
16,2009,0,19,0.52,0.16,0.08,0.1,83.0,52.0,7.7,115.0,5,80.0
15,2002,10,10,1.25,0.15,0.03,0.22,83.0,22.0,8.3,28.0,1,83.0
28,2003,8,19,0.21,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2002,7,3,0.49,0.38,0.26,0.13,75.0,35.0,8.5,60.0,7,80.0
26,2015,3,17,0.19,0.11,0.09,0.03,46.0,20.0,4.4,173.0,1,45.0
27,2009,8,19,0.15,0.06,0.05,0.02,76.0,29.0,8.4,47.0,7,80.0
6,2002,0,23,0.03,0.01,0.0,0.0,38.0,12.0,7.5,24.0,1,56.5
15,2006,7,22,0.06,0.05,0.1,0.02,87.0,4.0,7.1,13.0,7,79.0
25,2010,3,8,0.48,0.1,0.0,0.04,71.0,22.0,7.5,24.0,1,73.0
4,2008,0,20,0.35,0.12,0.0,0.05,56.0,10.0,7.0,4.0,2,63.0
15,2006,9,12,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2003,7,3,0.19,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
18,2006,2,10,0.46,0.01,0.0,0.04,74.0,22.0,8.1,22.0,7,77.5
6,2002,0,30,0.02,0.01,0.0,0.0,70.0,7.0,7.0,4.0,7,70.0
19,2012,7,19,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2003,10,23,0.14,0.05,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
29,2013,3,13,0.17,0.05,0.0,0.02,73.0,5.0,6.2,40.0,1,67.5
2,2011,0,12,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
10,1987,2,17,2.03,0.47,0.45,0.07,71.0,22.0,7.5,24.0,8,73.0
15,2008,10,10,1.22,0.0,0.0,0.27,67.0,4.0,7.0,24.0,1,68.5
18,2007,10,26,0.02,0.06,0.0,0.03,71.0,22.0,7.5,24.0,2,73.0
15,2002,10,10,0.44,0.35,0.0,0.12,80.0,23.0,7.6,5.0,1,78.0
4,2007,7,16,0.12,0.0,0.18,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2008,0,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2006,10,10,0.2,0.04,0.0,0.03,78.0,23.0,7.5,24.0,1,76.5
11,1995,2,19,0.0,0.0,0.2,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2010,1,12,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2003,6,19,0.02,0.01,0.0,0.0,61.0,9.0,7.5,24.0,1,68.0
12,2010,7,10,0.0,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
29,2015,0,29,0.88,0.47,0.0,0.14,85.0,16.0,6.6,694.0,5,75.5
4,2011,5,19,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1999,0,10,0.12,0.08,0.0,0.01,40.0,9.0,7.5,24.0,7,57.5
22,1991,7,19,0.24,0.09,1.33,0.12,71.0,22.0,7.5,24.0,8,73.0
4,2006,0,16,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2002,1,0,0.02,0.02,0.25,0.01,67.0,16.0,7.5,24.0,7,71.0
19,2011,0,21,0.04,0.05,0.02,0.02,71.0,22.0,7.5,24.0,8,73.0
15,2008,0,28,0.12,0.1,0.0,0.03,38.0,7.0,6.8,6.0,7,53.0
25,2009,9,17,0.46,0.21,0.12,0.06,76.0,42.0,8.5,26.0,2,80.5
6,2001,4,19,0.01,0.0,0.0,0.0,52.0,8.0,7.5,24.0,1,63.5
15,2006,0,15,0.18,0.14,0.0,0.05,51.0,34.0,7.0,15.0,2,60.5
25,2008,10,10,0.19,0.01,0.0,0.02,51.0,11.0,5.9,14.0,1,55.0
12,2011,4,19,0.0,0.03,0.0,0.01,84.0,55.0,8.4,667.0,2,84.0
27,2012,10,10,0.29,0.18,0.0,0.04,77.0,47.0,5.6,39.0,1,66.5
22,1991,0,25,0.0,0.0,0.28,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2008,8,10,0.0,0.02,0.0,0.0,89.0,58.0,9.2,3717.0,5,90.5
4,2007,11,19,0.06,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2011,3,27,0.04,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2004,2,3,0.36,0.13,0.0,0.01,73.0,26.0,7.0,21.0,7,71.5
4,2009,4,26,0.35,0.3,0.0,0.07,70.0,7.0,7.5,24.0,1,72.5
16,2014,2,19,0.0,0.0,0.13,0.0,84.0,38.0,8.1,85.0,7,82.5
2,2012,5,19,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
3,2000,10,20,1.02,0.05,0.0,0.02,97.0,22.0,6.0,47.0,1,78.5
12,2009,11,3,0.0,0.02,0.0,0.0,67.0,28.0,5.8,8.0,7,62.5
15,2005,6,15,0.23,0.18,0.0,0.06,58.0,31.0,8.0,10.0,7,69.0
26,2012,0,26,0.19,0.13,0.0,0.03,85.0,26.0,7.1,216.0,5,78.0
6,2002,6,23,0.12,0.04,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2009,10,2,0.46,0.1,0.0,0.05,46.0,43.0,3.0,67.0,2,38.0
7,2001,10,15,0.16,0.04,0.0,0.01,79.0,13.0,8.7,7.0,1,83.0
2,2012,0,29,0.41,0.28,0.0,0.06,72.0,6.0,5.2,25.0,2,62.0
22,1995,11,16,0.0,0.0,0.2,0.0,71.0,22.0,7.5,24.0,8,73.0
29,2014,10,10,0.31,0.06,0.0,0.04,59.0,22.0,3.2,180.0,2,45.5
19,2014,7,19,0.0,0.0,0.06,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2004,10,10,1.03,0.32,0.0,0.09,88.0,30.0,8.2,20.0,1,85.0
4,2009,3,19,0.0,0.05,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,5,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2011,7,16,0.0,0.0,0.36,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2011,11,25,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2011,11,25,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2005,10,17,0.98,0.38,0.2,0.04,76.0,39.0,8.7,55.0,1,81.5
14,1998,6,19,0.23,0.16,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
6,2003,0,19,0.4,0.15,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2007,10,0,0.2,0.15,0.0,0.05,71.0,22.0,7.5,24.0,1,73.0
4,2011,4,2,0.09,0.0,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
6,2004,7,10,0.16,0.06,0.0,0.0,67.0,7.0,8.5,12.0,7,76.0
28,2002,10,15,0.08,0.02,0.0,0.0,81.0,19.0,8.5,13.0,1,83.0
18,2009,1,16,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2010,11,21,0.0,0.0,0.01,0.0,69.0,17.0,7.9,16.0,2,74.0
14,1996,7,19,0.08,0.06,0.11,0.02,71.0,22.0,7.5,24.0,8,73.0
26,2012,3,26,0.01,0.01,0.0,0.0,52.0,26.0,5.2,29.0,2,52.0
25,2007,10,0,0.21,0.0,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
15,2002,10,19,0.05,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2015,7,25,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1999,0,19,0.68,0.12,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2005,0,15,0.58,0.02,0.0,0.09,77.0,41.0,8.6,74.0,5,81.5
10,1986,4,17,0.0,0.0,2.65,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2000,11,10,1.32,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1998,7,16,0.0,0.0,0.54,0.04,71.0,22.0,7.5,24.0,8,73.0
4,2008,7,19,0.04,0.0,0.0,0.0,69.0,23.0,7.7,21.0,2,73.0
12,2012,1,19,0.0,0.06,0.0,0.01,73.0,18.0,8.0,128.0,5,76.5
25,2009,1,17,0.0,0.03,0.03,0.0,66.0,27.0,7.5,24.0,8,70.5
6,2005,4,26,0.09,0.03,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1996,1,10,0.03,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2004,3,12,0.11,0.09,0.0,0.03,76.0,26.0,7.0,4.0,1,73.0
16,2010,7,22,0.17,0.18,0.2,0.07,68.0,58.0,8.4,263.0,5,76.0
16,2015,2,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,7,73.0
6,2003,0,13,0.31,0.12,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
19,2013,7,19,0.05,0.0,0.07,0.01,71.0,22.0,7.5,24.0,8,73.0
28,2002,3,14,0.14,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2003,7,22,0.15,0.12,0.26,0.04,56.0,35.0,8.1,38.0,7,68.5
14,1996,4,19,0.04,0.03,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2006,1,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2012,11,24,0.27,0.36,0.0,0.08,89.0,57.0,8.2,2235.0,5,85.5
2,2011,0,26,0.14,0.07,0.07,0.02,53.0,32.0,5.5,26.0,7,54.0
17,2016,0,4,0.1,0.17,0.05,0.05,71.0,22.0,7.5,24.0,8,73.0
12,2013,9,10,0.48,0.77,0.0,0.17,64.0,75.0,2.2,4572.0,2,43.0
16,2011,2,16,0.27,0.18,0.09,0.07,58.0,26.0,5.4,77.0,7,56.0
14,2000,10,19,0.1,0.07,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
5,1998,10,12,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2003,4,19,0.11,0.09,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
6,2002,6,19,0.22,0.08,0.0,0.01,27.0,5.0,8.9,19.0,1,58.0
12,1997,11,10,2.3,0.1,0.0,0.0,71.0,22.0,9.0,90.0,4,80.5
4,2010,3,19,0.04,0.2,0.0,0.03,71.0,22.0,7.5,24.0,1,73.0
16,2009,8,5,0.23,0.46,0.05,0.17,76.0,42.0,6.5,53.0,5,70.5
15,2002,10,2,0.16,0.13,0.0,0.04,77.0,19.0,8.4,15.0,1,80.5
4,2008,0,2,0.02,0.0,0.0,0.0,73.0,7.0,7.5,24.0,2,74.0
4,2006,11,23,0.18,0.02,0.0,0.02,80.0,38.0,7.9,59.0,2,79.5
4,2010,9,26,0.05,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
15,2004,10,2,0.28,0.21,0.0,0.07,55.0,4.0,8.4,16.0,7,69.5
12,2010,10,12,0.0,0.05,0.0,0.01,79.0,9.0,7.5,24.0,8,77.0
12,2006,9,14,0.02,0.36,0.0,0.05,80.0,28.0,7.6,95.0,1,78.0
15,2009,11,16,0.0,0.0,0.31,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2005,8,9,0.02,0.01,0.0,0.0,71.0,28.0,9.2,27.0,5,81.5
14,1999,6,21,3.88,3.42,1.69,0.5,93.0,23.0,9.0,135.0,7,91.5
14,2001,7,19,0.0,0.0,0.09,0.01,71.0,22.0,7.5,24.0,8,73.0
25,2012,0,19,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2013,1,19,0.0,0.03,0.0,0.0,75.0,45.0,7.5,82.0,8,75.0
4,2005,0,20,0.0,0.0,0.19,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2010,0,4,0.75,0.52,0.09,0.12,79.0,76.0,6.9,216.0,5,74.0
12,2011,10,19,0.0,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
7,2003,0,4,0.03,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2007,0,23,1.26,0.47,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
4,2008,9,26,0.52,0.0,0.0,0.04,71.0,22.0,7.5,24.0,1,73.0
18,2011,10,21,0.15,0.0,0.0,0.02,77.0,9.0,6.0,5.0,1,68.5
5,2001,1,17,0.87,0.52,0.41,0.06,71.0,22.0,7.5,24.0,8,73.0
17,2016,3,16,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,8,73.0
29,2014,0,24,2.81,2.19,0.0,0.47,97.0,14.0,7.9,764.0,5,88.0
16,2010,7,18,0.06,0.01,0.01,0.01,44.0,30.0,4.6,34.0,7,45.0
28,2005,4,14,0.02,0.01,0.0,0.0,62.0,21.0,6.2,6.0,1,62.0
16,2011,3,23,0.04,0.07,0.0,0.02,65.0,8.0,7.5,24.0,2,70.0
6,2001,1,19,0.3,0.11,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2009,6,19,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2013,2,4,0.0,0.0,0.03,0.0,80.0,33.0,7.3,27.0,7,76.5
14,1995,2,21,0.15,0.1,0.41,0.05,71.0,22.0,7.5,24.0,8,73.0
28,2005,3,12,0.05,0.01,0.0,0.0,80.0,24.0,7.5,24.0,2,77.5
7,2003,5,26,0.01,0.0,0.0,0.0,53.0,4.0,7.5,24.0,1,64.0
16,2013,2,16,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2008,3,10,0.21,0.16,0.0,0.05,71.0,22.0,7.2,6.0,1,71.5
4,2010,9,19,0.06,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
18,2012,1,19,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2005,4,15,0.19,0.05,0.0,0.01,55.0,4.0,7.9,10.0,1,67.0
16,2014,3,16,0.0,0.0,0.13,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2010,7,19,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,2,15,0.14,0.01,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
18,2012,7,22,0.0,0.0,0.11,0.0,71.0,22.0,8.9,15.0,7,80.0
16,2009,0,2,0.31,0.31,0.0,0.12,71.0,22.0,7.5,24.0,8,73.0
14,1999,11,19,0.0,0.0,0.29,0.02,71.0,22.0,7.5,24.0,8,73.0
26,2014,10,17,0.17,0.14,0.04,0.03,68.0,21.0,7.0,106.0,2,69.0
17,2016,0,4,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
0,1982,3,19,0.81,0.05,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2009,0,26,0.05,0.02,0.0,0.01,55.0,38.0,7.5,13.0,7,65.0
22,1993,4,16,0.0,0.0,0.46,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2006,4,26,0.13,0.03,0.0,0.0,59.0,6.0,7.5,24.0,2,67.0
28,2005,3,19,0.03,0.01,0.0,0.0,60.0,6.0,2.7,13.0,1,43.5
4,2006,6,23,0.85,0.04,0.0,0.07,54.0,17.0,2.1,11.0,1,37.5
9,1999,6,10,0.49,0.03,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2012,7,19,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
10,1989,7,16,0.0,0.0,1.1,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2011,3,16,0.03,0.01,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
6,2002,8,2,0.03,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,7,19,0.04,0.0,0.0,0.0,71.0,22.0,7.5,24.0,2,73.0
27,2012,10,12,0.08,0.2,0.0,0.03,82.0,33.0,6.9,77.0,1,75.5
28,2006,10,10,0.11,0.03,0.0,0.01,65.0,17.0,8.5,10.0,2,75.0
14,1998,0,19,0.24,0.16,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
27,2013,0,7,1.01,0.5,0.01,0.13,81.0,42.0,6.5,325.0,5,73.0
25,2010,3,13,0.08,0.0,0.0,0.01,56.0,7.0,8.2,5.0,7,69.0
25,2007,3,2,0.22,0.0,0.0,0.02,42.0,5.0,6.2,5.0,2,52.0
15,2007,1,19,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2010,10,19,0.12,0.01,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
27,2007,1,26,3.28,1.64,0.07,0.56,81.0,77.0,7.7,1074.0,5,79.0
18,2006,0,24,1.7,1.99,0.16,1.18,86.0,50.0,8.0,150.0,5,83.0
28,2003,9,19,0.19,0.05,0.0,0.01,77.0,31.0,8.8,4.0,7,82.5
22,1996,10,16,0.0,0.0,0.5,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2008,1,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2012,0,12,0.15,0.11,0.1,0.02,78.0,46.0,7.8,167.0,5,78.0
25,2010,11,16,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1998,6,1,0.11,0.07,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
25,2008,9,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,9,10,0.7,0.64,0.01,0.16,76.0,19.0,8.1,24.0,1,78.5
27,2007,0,23,0.11,0.01,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
12,2013,3,26,0.36,0.24,0.0,0.06,71.0,22.0,7.5,24.0,8,73.0
14,1996,3,21,0.1,0.07,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
14,1998,10,21,0.38,0.26,0.0,0.05,71.0,22.0,7.5,24.0,8,73.0
4,2008,1,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
0,1981,9,3,0.42,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2014,0,22,0.14,0.11,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
0,1980,3,2,0.25,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2005,6,24,0.61,0.1,0.0,0.03,84.0,53.0,7.4,40.0,2,79.0
28,2005,2,23,0.34,0.1,0.0,0.02,56.0,48.0,6.9,47.0,7,62.5
4,2009,0,2,0.26,0.14,0.0,0.04,71.0,22.0,7.5,24.0,8,73.0
25,2010,10,2,0.06,0.01,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
2,2013,7,4,0.0,0.0,3.44,0.0,71.0,22.0,7.5,24.0,8,73.0
